[128.9311744108316, 127.96486050318003, 128.19995653886932, 129.16052078349003, 128.9311744108316, 127.75054029626486, 128.17800183801273, 127.89313386357246, 127.89313386357246, 127.96486050318003, 127.94072056315801, 128.70195063195087, 128.0539391683268, 127.94072056315801, 127.96486050318003, 127.96486050318003, 128.70195063195087, 127.89313386357246, 127.96486050318003, 127.77256659624474, 127.15415067637718, 128.0539391683268, 128.07675720649445, 127.79820064515211, 129.16052078349003, 127.6375496059898, 127.89313386357246, 127.89313386357246, 128.70195063195087, 128.70195063195087, 127.94072056315801, 127.96486050318003, 127.77256659624474, 127.31645415181373, 127.86944356271184, 127.94072056315801, 128.3378042265133, 128.3378042265133, 127.86944356271184, 127.89313386357246, 127.75054029626486, 127.6375496059898, 127.4408522983664, 128.9311744108316, 127.86944356271184, 127.86944356271184, 127.69398162473371, 128.07675720649445, 127.5208788953567, 127.89313386357246, 127.77256659624474, 127.96486050318003, 127.86944356271184, 127.69398162473371, 127.89313386357246, 127.96486050318003, 127.89313386357246, 127.96486050318003, 127.82168447637149, 127.86944356271184, 127.82168447637149, 127.86944356271184, 127.79820064515211, 127.4408522983664]
[128.64550073442183, 127.68899094119409, 127.68899094119409, 127.68899094119409, 128.23416025925368, 125.81916029681102, 128.64550073442183, 127.68899094119409, 127.94358366723911, 127.68899094119409, 128.56242727860064, 127.5590290538566, 127.68899094119409, 127.68899094119409, 128.4056917666179, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.94358366723911, 127.96229330769653, 127.68899094119409, 128.4056917666179, 128.2793463797465, 127.96229330769653, 128.2793463797465, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.96229330769653, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.94358366723911, 127.68899094119409, 127.94358366723911, 128.64550073442183, 128.06776025298728, 127.68899094119409, 127.68899094119409, 127.68899094119409, 128.64550073442183, 127.94358366723911, 127.68899094119409, 127.94358366723911, 128.75476910630493, 127.94358366723911, 128.04833544672167, 127.94358366723911, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.68899094119409, 127.96229330769653, 128.23416025925368, 128.2793463797465, 127.94358366723911, 128.2793463797465, 127.68899094119409, 128.4056917666179, 127.96229330769653, 127.68899094119409]
[127.84316914682323, 127.84316914682323, 127.39271773345668, 128.44748817243348, 127.58606347780281, 127.82169453363134, 127.86406250751749, 127.7619935534054, 127.77968828728393, 127.80149629523908, 127.86406250751749, 129.06321872984861, 127.84316914682323, 127.77968828728393, 127.86406250751749, 127.82169453363134, 127.84316914682323, 128.05539477039403, 127.82169453363134, 127.84316914682323, 127.80149629523908, 127.84316914682323, 127.84316914682323, 127.80149629523908, 127.84316914682323, 127.84316914682323, 127.82169453363134, 127.7619935534054, 127.62491618997265, 127.84316914682323, 127.84316914682323, 128.75696301279547, 127.11857962032884, 127.84316914682323, 127.86406250751749, 128.17323509865145, 127.86406250751749, 127.82169453363134, 127.84316914682323, 127.86406250751749, 127.84316914682323, 127.92875494444418, 127.42809276486449, 128.44748817243348, 128.19296317040678, 127.84316914682323, 127.86406250751749, 127.84316914682323, 127.82169453363134, 127.84316914682323, 127.94779500261167, 127.84316914682323, 127.84316914682323, 127.84316914682323, 127.86406250751749, 128.05539477039403, 127.82169453363134, 127.86406250751749, 127.84316914682323, 127.42809276486449, 127.84316914682323, 127.84316914682323, 127.84316914682323, 127.86406250751749]
[129.0523005696563, 127.98521514171507, 127.65941900247465, 127.2991938627306, 127.49941868874751, 127.49941868874751, 127.49941868874751, 127.49941868874751, 127.49941868874751, 127.49941868874751, 127.4154810860265, 128.6791679130362, 128.6791679130362, 129.0523005696563, 127.55923666350904, 127.49941868874751, 127.49941868874751, 127.3849910301586, 128.85307654330956, 127.44433571191153, 127.44433571191153, 127.49941868874751, 129.0523005696563, 127.90413655160393, 127.44433571191153, 127.49941868874751, 128.09159034492868, 127.49941868874751, 127.47115122917101, 127.49941868874751, 128.1916565068842, 129.0523005696563, 127.44433571191153, 127.49941868874751, 127.47115122917101, 127.12111608860373, 127.47115122917101, 127.44433571191153, 129.0523005696563, 127.49941868874751, 127.36197142915675, 128.1377951642643, 127.49941868874751, 127.36197142915675, 127.49941868874751, 127.49941868874751, 127.47115122917101, 127.55923666350904, 127.12111608860373, 127.49941868874751, 128.85307654330956, 128.51454901977843, 129.0523005696563, 129.0523005696563, 129.0523005696563, 127.44433571191153, 128.51454901977843, 127.2991938627306, 127.49941868874751, 127.2991938627306, 128.89050926430122, 129.0523005696563, 127.49941868874751, 129.0523005696563]
[128.19894956571764, 128.26828186999992, 127.64524019367104, 128.26828186999992, 128.19894956571764, 127.43143703929485, 128.02398788293894, 128.26828186999992, 128.26828186999992, 127.62332452342574, 128.26828186999992, 128.19894956571764, 128.26828186999992, 128.26828186999992, 127.62332452342574, 128.26828186999992, 128.07484116490997, 128.33778611342424, 128.26828186999992, 128.19894956571764, 127.64524019367104, 128.19894956571764, 128.19894956571764, 127.50562141715722, 129.32590363144422, 128.26828186999992, 128.33778611342424, 127.64524019367104, 128.33778611342424, 127.43143703929485, 127.96426036306592, 128.26828186999992, 128.19894956571764, 127.14868639926381, 127.64524019367104, 128.26828186999992, 128.84453362559148, 128.26828186999992, 128.19894956571764, 128.26828186999992, 127.62332452342574, 128.26828186999992, 127.50562141715722, 128.19894956571764, 128.19894956571764, 128.26828186999992, 128.19894956571764, 128.26828186999992, 128.19894956571764, 128.26828186999992, 128.26828186999992, 127.34553883689067, 128.19894956571764, 128.19894956571764, 127.92714752337208, 128.19894956571764, 127.43143703929485, 128.26828186999992, 128.26828186999992, 128.26828186999992, 129.32590363144422, 128.26828186999992, 128.19894956571764, 127.92714752337208]
[127.87175416578425, 127.87175416578425, 128.90430527308604, 127.87175416578425, 127.87175416578425, 128.44247560013127, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.82950272042504, 127.87175416578425, 127.87175416578425, 127.93586818361814, 127.78645603097277, 127.87175416578425, 128.08141914401287, 128.6416308937804, 127.78645603097277, 127.93586818361814, 127.82950272042504, 127.87175416578425, 127.87175416578425, 127.87175416578425, 128.08141914401287, 127.93586818361814, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.93586818361814, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 128.24571945632994, 127.87175416578425, 128.44247560013127, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 127.87175416578425, 128.24571945632994, 128.08141914401287, 127.87175416578425, 127.87175416578425, 127.87175416578425, 128.24571945632994, 127.87175416578425, 127.82950272042504, 127.87175416578425, 127.87175416578425, 128.08141914401287, 127.87175416578425, 128.78901523044928, 127.93586818361814, 127.87175416578425, 127.87175416578425, 128.08141914401287, 127.87175416578425, 127.87175416578425]
[128.04789598925626, 128.36075208607934, 128.18246548127706, 127.80037631575888, 127.1606842724509, 128.47627145604707, 128.55117038875943, 127.61412204476318, 128.62787651741152, 127.96312930021531, 128.91884579305835, 128.2732502007755, 128.04789598925626, 128.55117038875943, 128.11576685652742, 128.13775157108054, 128.09370471189536, 128.07192745344852, 128.2732502007755, 128.36075208607934, 128.2732502007755, 128.62787651741152, 127.69331858006358, 127.96312930021531, 128.40890476745582, 127.69331858006358, 128.62787651741152, 128.36075208607934, 128.07192745344852, 128.2732502007755, 127.86956106655298, 127.61412204476318, 128.47627145604707, 128.47627145604707, 128.11576685652742, 128.07192745344852, 127.43892053159664, 127.80037631575888, 127.96312930021531, 128.22788895365338, 128.55117038875943, 127.86956106655298, 127.80037631575888, 128.47627145604707, 128.07192745344852, 127.69331858006358, 128.55117038875943, 127.80037631575888, 127.86956106655298, 127.71722657137654, 128.2732502007755, 128.47627145604707, 127.98522516582042, 128.2732502007755, 127.96312930021531, 128.77852170462344, 128.55117038875943, 127.86956106655298, 128.2732502007755, 128.47627145604707, 128.2732502007755, 127.82438496783195, 128.07192745344852, 128.36075208607934]
[128.90510210026216, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.02920189922818, 128.0804421232174, 127.984271601621, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.40055544072376, 127.984271601621, 127.95843694151995, 127.95843694151995, 127.27579258781489, 128.90510210026216, 127.95843694151995, 127.95843694151995, 129.1279552803545, 127.95843694151995, 127.40055544072376, 127.95843694151995, 126.85277955931856, 128.0804421232174, 127.95843694151995, 127.95843694151995, 128.0804421232174, 127.16390165927687, 127.984271601621, 126.85277955931856, 127.95843694151995, 127.81932685241789, 128.41918482423335, 128.90510210026216, 127.95843694151995, 128.0343488917995, 127.95843694151995, 127.984271601621, 127.95843694151995, 127.08598981133875, 126.85277955931856, 127.95843694151995, 129.1279552803545, 127.95843694151995, 127.95843694151995, 128.9363840404624, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.95843694151995, 127.40055544072376, 127.95843694151995, 127.95843694151995, 128.1600510341951, 127.95843694151995, 126.85277955931856, 127.95843694151995, 128.90510210026216]
[128.02722401358287, 128.35515414879904, 127.17830677271604, 127.54036851469749, 126.9577132640586, 129.09893409440642, 128.78636339961105, 128.94835252676847, 128.2280489288625, 128.33216126139428, 127.66002025391519, 128.91796031826937, 127.70729615463404, 127.86534175645124, 127.94620776132199, 127.81500380597926, 128.27961057090604, 127.97511410083209, 127.97511410083209, 127.97511410083209, 128.5915237272564, 127.86534175645124, 127.97511410083209, 128.10567252801167, 127.35369562935477, 127.86534175645124, 128.15511256898526, 128.4567454486927, 128.02722401358287, 127.81500380597926, 128.7363246773407, 127.97511410083209, 128.02722401358287, 128.02722401358287, 127.97511410083209, 127.86534175645124, 128.15511256898526, 127.66002025391519, 127.86534175645124, 127.94620776132199, 127.79050486305015, 128.02722401358287, 128.02722401358287, 128.02722401358287, 127.97511410083209, 128.15511256898526, 128.78636339961105, 128.33216126139428, 126.47294365992582, 128.4567454486927, 127.17830677271604, 127.304362795137, 128.02722401358287, 127.54036851469749, 128.78636339961105, 128.2055268574641, 127.81500380597926, 127.35369562935477, 128.10567252801167, 128.54732596885287, 128.02722401358287, 128.91796031826937, 128.15511256898526, 128.2280489288625]
[127.8348761078175, 127.76580444722995, 127.74338303735802, 127.8348761078175, 127.76580444722995, 127.76580444722995, 127.69777313303393, 127.76580444722995, 127.76580444722995, 127.76580444722995, 127.88110820325754, 128.76498709415577, 127.8348761078175, 127.88110820325754, 128.82587278796936, 127.8348761078175, 128.66825542457875, 127.76580444722995, 127.8348761078175, 128.46517385368182, 127.88110820325754, 127.8348761078175, 128.16675089896736, 127.8348761078175, 127.85699104760543, 127.76580444722995, 127.8348761078175, 127.8348761078175, 127.76580444722995, 126.03012981803073, 127.8348761078175, 128.99092222645692, 126.03012981803073, 127.76580444722995, 127.7886122652162, 127.8348761078175, 128.35850529373104, 128.35850529373104, 128.46517385368182, 128.55065872264183, 127.76580444722995, 127.8348761078175, 127.76580444722995, 127.8348761078175, 127.76580444722995, 127.76580444722995, 128.85813261661227, 127.8348761078175, 127.76580444722995, 128.01375444225383, 127.74338303735802, 127.76580444722995, 127.76580444722995, 126.03012981803073, 126.03012981803073, 127.8348761078175, 127.76580444722995, 127.76580444722995, 128.01375444225383, 127.76580444722995, 128.76498709415577, 127.64693066638308, 126.03012981803073, 127.7886122652162]
[128.25298743031263, 128.12702082735558, 127.85565759809712, 127.97668344004691, 128.06299119242288, 127.93418846508317, 128.01909492405755, 127.97668344004691, 127.97668344004691, 127.97668344004691, 128.03993249544493, 128.25298743031263, 127.93418846508317, 128.25298743031263, 128.01909492405755, 128.03993249544493, 127.91188032598076, 127.97668344004691, 128.39071836112848, 127.91188032598076, 127.71552758599607, 127.78157725694484, 128.01909492405755, 128.75007252121142, 128.25298743031263, 128.39071836112848, 127.97668344004691, 128.33573162748698, 127.97668344004691, 128.06299119242288, 127.97668344004691, 127.97668344004691, 127.97668344004691, 127.97668344004691, 128.25298743031263, 127.97668344004691, 128.03993249544493, 127.97668344004691, 128.25298743031263, 127.93418846508317, 128.08519523327053, 127.97668344004691, 127.93418846508317, 127.97668344004691, 127.93418846508317, 127.97668344004691, 127.97668344004691, 128.03993249544493, 128.06299119242288, 127.97668344004691, 127.97668344004691, 128.01909492405755, 127.97668344004691, 128.12702082735558, 128.12702082735558, 128.01909492405755, 128.75007252121142, 128.12702082735558, 127.97668344004691, 127.97668344004691, 127.97668344004691, 127.97668344004691, 128.25298743031263, 127.93418846508317]
[128.42717931003602, 127.99005419206023, 127.92161003745385, 127.28965427896502, 127.99005419206023, 127.9442423265637, 127.92161003745385, 127.99005419206023, 128.0139987312822, 127.75582024984679, 127.87546061813015, 127.92161003745385, 128.08042441600585, 128.08042441600585, 127.75582024984679, 127.75582024984679, 128.08042441600585, 128.2952385266651, 127.99005419206023, 127.92161003745385, 128.23282533626968, 127.99005419206023, 128.08042441600585, 128.2952385266651, 128.08042441600585, 127.99005419206023, 128.08042441600585, 127.92161003745385, 127.99005419206023, 127.92161003745385, 127.99005419206023, 127.92161003745385, 127.99005419206023, 127.9442423265637, 127.99005419206023, 127.99005419206023, 127.99005419206023, 128.27675257357845, 127.6752857444709, 128.27675257357845, 127.99005419206023, 127.75582024984679, 127.99005419206023, 127.99005419206023, 128.14543457527157, 127.75582024984679, 127.99005419206023, 127.99005419206023, 127.6752857444709, 127.75582024984679, 128.08042441600585, 128.08042441600585, 128.14543457527157, 128.08042441600585, 128.0139987312822, 127.99005419206023, 128.2582589402526, 127.87546061813015, 127.99005419206023, 128.0139987312822, 127.6752857444709, 128.27675257357845, 127.87546061813015, 127.99005419206023]
[128.06772342319812, 127.84186169346373, 128.02306063953776, 127.5577454290337, 128.06772342319812, 127.62954852120924, 127.91031729786845, 127.91031729786845, 127.81888276966902, 130.4093271436132, 127.84186169346373, 128.06772342319812, 128.1125407193804, 127.75806738033872, 128.26617719002118, 127.91031729786845, 128.1125407193804, 127.81888276966902, 127.81888276966902, 128.15103377316393, 128.06772342319812, 128.02306063953776, 128.06772342319812, 128.06772342319812, 127.75806738033872, 127.24023970378562, 127.5577454290337, 127.50660924138293, 127.10144386236925, 127.84186169346373, 127.84186169346373, 127.91031729786845, 128.02306063953776, 127.84186169346373, 127.84186169346373, 128.02306063953776, 127.81888276966902, 127.84186169346373, 128.02306063953776, 127.84186169346373, 127.84186169346373, 127.91031729786845, 128.26617719002118, 128.02306063953776, 127.84186169346373, 127.84186169346373, 127.91031729786845, 128.76684723789347, 126.78669861780973, 128.06772342319812, 128.02306063953776, 128.06772342319812, 127.75806738033872, 128.5216766559558, 128.1125407193804, 127.91031729786845, 128.02306063953776, 127.84186169346373, 128.02306063953776, 127.91031729786845, 128.1125407193804, 128.02306063953776, 127.91031729786845, 128.06772342319812]
[127.87375648406123, 128.13449611243286, 127.98216050422, 128.0259958703277, 128.4034342310829, 128.0259958703277, 128.4034342310829, 128.13449611243286, 128.44347121121814, 127.80892487872543, 127.87375648406123, 127.80892487872543, 128.0259958703277, 127.89522289471577, 128.13449611243286, 128.0259958703277, 128.0259958703277, 128.77064513570417, 128.0259958703277, 127.98216050422, 127.87375648406123, 128.3629227831945, 128.23425153557264, 127.80892487872543, 127.89522289471577, 128.0259958703277, 127.6617569549345, 127.89522289471577, 128.4034342310829, 127.69266753572913, 128.0259958703277, 128.6368531266663, 127.89522289471577, 127.89522289471577, 128.0259958703277, 128.0259958703277, 128.0259958703277, 127.69266753572913, 127.87375648406123, 128.0259958703277, 127.89522289471577, 128.27914527162784, 127.89522289471577, 127.89522289471577, 128.576403917612, 127.93872120548994, 127.87375648406123, 127.98216050422, 127.89522289471577, 128.09470768087485, 128.0259958703277, 127.89522289471577, 127.89522289471577, 127.89522289471577, 128.4034342310829, 128.69668324105842, 127.93872120548994, 128.0259958703277, 128.0259958703277, 127.89522289471577, 127.89522289471577, 127.89522289471577, 127.61901487271518, 127.87375648406123]
